,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,RETURN_COM_EQY,2 EARN_FOR_COMMON,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),Strategy Filter EBITDA CAGR,Financial Filter ( Last 3 Year Data ) ROE Avg,EU EUCCEMU Index Last Price,US EXP1CYOY Index Last Price,Japan JNCPIYOY Index Last Price,Swiss Franc USDCHF Curncy Last Price,Taiwanese Dollar USDTWD Curncy Last Price,Korean Won USDKRW Curncy Last Price,Indian Rupee USDINR Curncy Last Price,Indonesian Rupiah USDIDR Curncy Last Price,Gold XAU Curncy Last Price,LME Copper LMCADY Comdty Last Price,UBS US real estate bubble index CHBBNYC Index Last Price,Nasdaq Composite CCMP Index Last Price,Topix Japan TPX Index Last Price,Libor US0003M Index Last Price,ECB ECMSM2 Index Last Price,S&P500 SPX Index Price Earnings Ratio (P/E),Indonesia Motor vehicle sales IDVHCLOC Index Last Price, VIX Index PX_LAST, FDTGOFSF Index PX_LAST, FDTGOFSF Index PX_LAST.1, SPX Index PX_LAST, Japan Govt Bond Year to maturi GJGC10 Index, Italy Generic Govt 10Y Yield GBTP10YR Index, Global High Yield LG30TRUU Index,1D US CPI EHPIUS Index Last Price,1D US CONSSENT Index Last Price,1D Japan JCOMSHCF Index Last Price,1D EU EUCCEMU Index Last Price,1D US CPI YOY Index Last Price,1D Japan JNCPIYOY Index Last Price,1D EURO USDEUR Curncy Last Price,1D Taiwanese Dollar USDTWD Curncy Last Price,1D Indonesian Rupiah USDIDR Curncy Last Price,1D Crude Palm oil KO3 Comdty Last Price,1D LME Copper LMCADY Comdty Last Price,1D Euro Stoxx SX5E Index Last Price,1D US EHUPUS Index Last Price,1D Germany EHUPDE Index Last Price,1D EU EUUCEMU Index Last Price,1D US 10yr Govt Bond Yield USGG10YR Index Last Price,1D Germany Govt 10yr bond yield GDBR10 Index Last Price,1D Libor US0003M Index Last Price,1D S&P 500 SPX Index BEst EPS,1D India Commercial Credit INCMCREY Index Last Price,1D  MXAPJ Index PX_TO_BOOK_RATIO,1D  SHASHR Index PE_RATIO,1D  SHASHR Index PX_TO_SALES_RATIO,1D  SPX Index PE_RATIO,1D  SPX Index PX_TO_BOOK_RATIO,1D  NKY Index PX_LAST,1D  TR/CC CRB ER Index CRY Index,1D  Generic 1st 'HG' Future HG1 Comdty,2D US CPI YOY Index Last Price,2D EURO USDEUR Curncy Last Price,2D Taiwanese Dollar USDTWD Curncy Last Price,2D Indonesian Rupiah USDIDR Curncy Last Price,2D Crude Palm oil KO3 Comdty Last Price,2D LME Copper LMCADY Comdty Last Price,2D UBS US real estate bubble index CHBBNYC Index Last Price,2D Dow Jones US real estate index DJUSRE Index Last Price,2D US EHUPUS Index Last Price,2D Japan OEJPDGBO Index Last Price,2D Germany Govt 10yr bond yield GDBR10 Index Last Price,2D Japan Govt 10yr bond yield GJGB10 Index Last Price,2D US M2 Index Last Price,2D China CNMSM2 Index Last Price,2D MSCI China MXCN Index Price Earnings Ratio (P/E),2D MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),2D China Monthly New Loan CNLNNEW Index Last Price,2D Indonesia Motor vehicle sales IDVHCLOC Index Last Price,2D US Output Gap CBOPGAPN Index PX_LAST,2D  FDTGOFSF Index PX_LAST,2D  CBOPGAPN Index PX_LAST,2D  FDTGOFSF Index PX_LAST.1,2D  MXAPJ Index PE_RATIO,2D  MXAPJ Index IS_EPS,2D  SHASHR Index PX_TO_BOOK_RATIO,2D  SHASHR Index PX_TO_SALES_RATIO,2D  SPX Index PX_LAST,2D  SPX Index PE_RATIO,2D  SPX Index PX_TO_BOOK_RATIO,2D IRON ORE Generic 1st 'CL' Future CL1 Comdty,2D  Gold Spot   $/Oz XAU Curncy
44,SYK UN Equity,9,0.5118979024756385,0.7154704064289718,0.07512418428433507,76.34408602150538,0.43833549093717505,0.6626316025050353,0.09526330938033042,75.0,0.0,0.0,0.0,2.790926229768718,0.0,0.0,0.0,0.0,-0.05142430751855921,0.0,0.0,0.0,0.0,-0.04324007654750607,0.0,0.0,0.0,0.0,0.0,0.0,-0.018864649955448252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06683085096073264,0.0,0.0,0.0,0.0,0.0,-0.02529135577090737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03332798361982627,0.0,0.03256576308603918,0.0,0.0,0.0,0.0,0.0,-0.03618141015455296
45,T UN Equity,5,0.21073632405193288,0.4590602618959008,0.07270007962464198,65.93406593406593,0.17146267843406515,0.41953454087883135,0.08684155507230615,71.7948717948718,0.0,0.0,0.0,3.2993575880187116,0.0,0.0,0.0,0.0,0.0,0.0,0.04923771518082153,-0.05823361694598296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05652860470920309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TJX UN Equity,19,0.685892321390442,0.8281861634864728,0.07126653402114204,82.35294117647058,0.012328545671729918,0.6388094479537538,0.1154855398233098,81.81818181818183,0.0,0.0,0.0,2.1953858413016047,0.0,-1.7694985525541707,0.15785379522752238,0.0,0.0,0.1740850433225972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21643690722263775,0.0,0.0,-0.8236583465080167,0.0,0.0,0.0,0.0,0.0,-0.49873144949631903,0.0,0.0,0.5566701652915795,0.0,0.0,0.0,0.0,0.0,0.0,0.04527223355997408,0.0,-0.073036745429788,0.10664151071538015,0.0,0.0,0.11078590390532311,0.0,0.0,-0.0633438280149442,0.053795790205613994,0.0,0.04385642595401122,0.0,0.0,0.0,0.0,0.0,0.0,0.0448154530218035,0.0,0.0,0.0,0.0,0.0,0.07912400444555082,-0.09613249229277544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TMO UN Equity,8,0.3305505589115566,0.5749352649747245,0.10130747527530218,68.6046511627907,0.3356801489558149,0.5847695918173832,0.12331508256265153,75.67567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09459703073442309,-0.08785888485929363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05442322267911376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030934443964654994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0635355159693751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07403769022488134,0.0,0.0,0.06282225914270224,-0.057793401958150394,0.0,0.0,0.0
48,UNH UN Equity,8,0.4983483448753473,0.7059379185702854,0.08278364210104326,82.0,0.34752136505624764,0.6092309350435493,0.08698454367614045,79.54545454545455,0.0,-0.09518882520441249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06632363645922153,0.0,0.0,0.0,0.0,0.0,0.0,0.18850391950467316,-0.13554686735568536,0.0,-0.21586935907612773,-0.1744961319751821,0.0,0.0,0.0,0.0,0.0,0.05885718019745069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039944185045497564
49,UNP UN Equity,8,0.5415377630897447,0.7358924942474576,0.07054379963436051,75.82417582417582,0.39942441840818055,0.6580224635748635,0.07013797162722188,67.5,0.0,0.0,0.0,0.0,0.0,-0.17904989645906932,0.0,0.0,-0.08553685765763562,0.08787821045259271,0.0,0.0,0.0,0.0,0.316247720572838,0.0,0.0,0.0,0.0,0.0,-0.4430101281232884,-0.14323166487114172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23884400680606283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06320091021281955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,UPS UN Equity,13,0.577573220836163,0.7599823819248465,0.0468192568517614,77.21518987341773,0.29580783136444466,0.648362265537626,0.07393960096999232,74.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.08773754867666171,0.0,0.028732877424503714,0.18791582032239126,0.05461973033866833,0.0,0.0,-0.07927961693924908,0.0,0.0,0.0,0.08666840462169731,0.0,-0.055793650890781324,0.0,0.0,0.0,0.0,0.0,0.0,-0.18218056256270973,0.050693225562683124,-0.10683797022246667,0.30174594604755184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06015665857795065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02679103667567427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,VZ UN Equity,3,0.11521043563613831,0.3394266277653219,0.07812965363299282,65.0,0.22166763097890574,0.5001548825667884,0.07458082442248343,54.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027805849158460967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0403802137300012,-0.03983734910739592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,WMT UN Equity,9,0.5645759820421514,0.751382713430481,0.06785265248063584,73.52941176470588,-0.2884463670080446,0.4732457677232708,0.07964463672524011,57.77777777777777,0.0,0.0,0.0,-3.613998664370637,0.0,2.77299179045948,0.0,0.0,0.0,-0.11955161354812757,0.0,0.04695945377058279,0.0,0.0,0.0,0.0,-0.06256152287015382,0.0,0.0,0.0,-0.3573537990909695,0.0,0.0,0.08230623116854766,0.0,0.0,0.0,0.0,0.0,0.38663538972000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02999918809676574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,XOM UN Equity,6,0.2673169886534529,0.5170270676216604,0.05991057476146749,68.62745098039215,0.16527322501719055,0.41585789802567114,0.061316600757028245,77.77777777777779,0.0,0.0,0.0,-0.8432719308623873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1656150925459003,0.0,0.0,0.0,0.0,0.0,-0.031235721643317324,0.0,0.0,0.22327231166064815,0.0,0.0,0.0,0.0,0.0,0.0,0.01285919383567118,-0.01757050698005828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
